"dataset","fold","grid_neighborhood","grid_topology","grid_size_x","grid_size_y","rlen","radius","alpha1","alpha2","empty_neurons","qe_val"
"scene","fold2","bubble","hexagonal",2,2,500,7,0.1,0.005,0,0.370495225928596
"scene","fold2","bubble","hexagonal",2,2,1000,7,0.1,0.005,0,0.376625548587227
"scene","fold2","bubble","hexagonal",2,2,1500,7,0.1,0.005,0,0.362204381393939
"scene","fold2","bubble","hexagonal",2,2,500,3,0.05,0.005,0,0.379837759521524
"scene","fold2","bubble","hexagonal",2,2,1000,3,0.05,0.005,0,0.38407302666503
"scene","fold2","bubble","hexagonal",2,2,1500,3,0.05,0.005,0,0.370348699000705
"scene","fold2","bubble","hexagonal",2,2,500,5,0.05,0.005,0,0.389582625398266
"scene","fold2","bubble","hexagonal",2,2,1000,5,0.05,0.005,0,0.370127790937451
"scene","fold2","bubble","hexagonal",2,2,1500,5,0.05,0.005,0,0.365953885058596
"scene","fold2","bubble","hexagonal",2,2,500,7,0.05,0.005,0,0.365164003286548
"scene","fold2","bubble","hexagonal",2,2,1000,7,0.05,0.005,0,0.381201540254302
"scene","fold2","bubble","hexagonal",2,2,1500,7,0.05,0.005,0,0.365546750450029
"scene","fold2","bubble","hexagonal",2,2,500,3,0.5,0.001,0,0.38547242186825
"scene","fold2","bubble","hexagonal",2,2,1000,3,0.5,0.001,0,0.371442602321353
"scene","fold2","bubble","hexagonal",2,2,1500,3,0.5,0.001,0,0.371375535844812
"scene","fold2","bubble","hexagonal",2,2,500,5,0.5,0.001,0,0.369672946369855
"scene","fold2","bubble","hexagonal",2,2,1000,5,0.5,0.001,0,0.380630481918664
"scene","fold2","bubble","hexagonal",2,2,1500,5,0.5,0.001,0,0.380899525476271
"scene","fold2","bubble","hexagonal",2,2,500,7,0.5,0.001,0,0.358517307449331
"scene","fold2","bubble","hexagonal",2,2,1000,7,0.5,0.001,0,0.386817959772322
"scene","fold2","bubble","hexagonal",2,2,1500,7,0.5,0.001,0,0.363629530037573
"scene","fold2","bubble","hexagonal",2,2,500,3,0.1,0.001,0,0.368468645790744
"scene","fold2","bubble","hexagonal",2,2,1000,3,0.1,0.001,0,0.369798433549441
"scene","fold2","bubble","hexagonal",2,2,1500,3,0.1,0.001,0,0.386397237685599
"scene","fold2","bubble","hexagonal",2,2,500,5,0.1,0.001,0,0.365594761137629
"scene","fold2","bubble","hexagonal",2,2,1000,5,0.1,0.001,0,0.379442085412569
"scene","fold2","bubble","hexagonal",2,2,1500,5,0.1,0.001,0,0.382477913507009
"scene","fold2","bubble","hexagonal",2,2,500,7,0.1,0.001,0,0.365531914376722
"scene","fold2","bubble","hexagonal",2,2,1000,7,0.1,0.001,0,0.379377936809124
"scene","fold2","bubble","hexagonal",2,2,1500,7,0.1,0.001,0,0.370321200235928
"scene","fold2","bubble","hexagonal",2,2,500,3,0.05,0.001,0,0.365339295335994
"scene","fold2","bubble","hexagonal",2,2,1000,3,0.05,0.001,0,0.381911966404353
"scene","fold2","bubble","hexagonal",2,2,1500,3,0.05,0.001,0,0.370026716748103
"scene","fold2","bubble","hexagonal",2,2,500,5,0.05,0.001,0,0.386250942625345
"scene","fold2","bubble","hexagonal",2,2,1000,5,0.05,0.001,0,0.361914977433239
"scene","fold2","bubble","hexagonal",2,2,1500,5,0.05,0.001,0,0.370344521694014
"scene","fold2","bubble","hexagonal",2,2,500,7,0.05,0.001,0,0.37932594279586
"scene","fold2","bubble","hexagonal",2,2,1000,7,0.05,0.001,0,0.374678609855585
"scene","fold2","bubble","hexagonal",2,2,1500,7,0.05,0.001,0,0.387584691075912
"flags","fold2","gaussian","rectangular",3,3,500,3,0.5,0.01,1,0.387584691075912
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.5,0.01,0,0.648975875583651
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.5,0.01,1,0.648975875583651
"flags","fold2","gaussian","rectangular",3,3,500,5,0.5,0.01,0,0.627714566753203
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.5,0.01,1,0.627714566753203
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.5,0.01,1,0.627714566753203
"flags","fold2","gaussian","rectangular",3,3,500,7,0.5,0.01,1,0.627714566753203
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.5,0.01,0,0.627546852119194
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.5,0.01,1,0.627546852119194
"flags","fold2","gaussian","rectangular",3,3,500,3,0.1,0.01,1,0.627546852119194
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.1,0.01,0,0.621739765506331
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.1,0.01,1,0.621739765506331
"flags","fold2","gaussian","rectangular",3,3,500,5,0.1,0.01,1,0.621739765506331
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.1,0.01,0,0.631227386299434
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.1,0.01,0,0.636279161101035
"flags","fold2","gaussian","rectangular",3,3,500,7,0.1,0.01,1,0.636279161101035
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.1,0.01,1,0.636279161101035
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.1,0.01,1,0.636279161101035
"flags","fold2","gaussian","rectangular",3,3,500,3,0.05,0.01,1,0.636279161101035
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.05,0.01,0,0.650223549946536
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.05,0.01,0,0.669433387031421
"flags","fold2","gaussian","rectangular",3,3,500,5,0.05,0.01,1,0.669433387031421
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.05,0.01,0,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.05,0.01,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,500,7,0.05,0.01,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.05,0.01,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.05,0.01,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,500,3,0.5,0.005,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.5,0.005,1,0.670621970524185
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.5,0.005,0,0.641414896425498
"flags","fold2","gaussian","rectangular",3,3,500,5,0.5,0.005,0,0.621534967782348
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.5,0.005,0,0.64272187679951
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.5,0.005,0,0.647938603221829
"flags","fold2","gaussian","rectangular",3,3,500,7,0.5,0.005,0,0.625254513482338
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.5,0.005,0,0.66015202084332
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.5,0.005,0,0.621423653365083
"flags","fold2","gaussian","rectangular",3,3,500,3,0.1,0.005,0,0.651768681602863
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.1,0.005,0,0.638670816504939
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.1,0.005,0,0.658942707579098
"flags","fold2","gaussian","rectangular",3,3,500,5,0.1,0.005,0,0.657110337893966
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.1,0.005,1,0.657110337893966
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.1,0.005,1,0.657110337893966
"flags","fold2","gaussian","rectangular",3,3,500,7,0.1,0.005,1,0.657110337893966
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.1,0.005,0,0.669675185832917
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.1,0.005,0,0.645995896078163
"flags","fold2","gaussian","rectangular",3,3,500,3,0.05,0.005,1,0.645995896078163
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.05,0.005,0,0.641550707713777
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.05,0.005,0,0.64024543072041
"flags","fold2","gaussian","rectangular",3,3,500,5,0.05,0.005,0,0.668407112191508
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.05,0.005,1,0.668407112191508
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.05,0.005,0,0.652837537240388
"flags","fold2","gaussian","rectangular",3,3,500,7,0.05,0.005,1,0.652837537240388
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.05,0.005,1,0.652837537240388
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.05,0.005,1,0.652837537240388
"flags","fold2","gaussian","rectangular",3,3,500,3,0.5,0.001,0,0.652128782184641
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.5,0.001,1,0.652128782184641
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.5,0.001,0,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,500,5,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,500,7,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.5,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,500,3,0.1,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.1,0.001,1,0.627556498735952
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.1,0.001,0,0.671426744449812
"flags","fold2","gaussian","rectangular",3,3,500,5,0.1,0.001,0,0.66073124190272
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.1,0.001,0,0.682831115648789
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.1,0.001,1,0.682831115648789
"flags","fold2","gaussian","rectangular",3,3,500,7,0.1,0.001,1,0.682831115648789
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.1,0.001,1,0.682831115648789
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.1,0.001,1,0.682831115648789
"flags","fold2","gaussian","rectangular",3,3,500,3,0.05,0.001,0,0.64178493218256
"flags","fold2","gaussian","rectangular",3,3,1000,3,0.05,0.001,0,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,1500,3,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,500,5,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,1000,5,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,1500,5,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,500,7,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,1000,7,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","rectangular",3,3,1500,7,0.05,0.001,1,0.67047638224964
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.5,0.01,0,0.610914841494623
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.5,0.01,0,0.610248929447125
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.5,0.01,0,0.615839444179228
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.5,0.01,0,0.603040093017246
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.5,0.01,0,0.626393490408865
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.5,0.01,0,0.60963183643447
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.5,0.01,0,0.615532137392616
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.5,0.01,0,0.666569815826045
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.5,0.01,0,0.678088070649769
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.1,0.01,0,0.63511958447828
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.1,0.01,0,0.630772990405724
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.1,0.01,0,0.632897324171406
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.1,0.01,1,0.632897324171406
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.1,0.01,0,0.637361103158734
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.1,0.01,0,0.624857124144033
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.1,0.01,0,0.67482351101073
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.1,0.01,0,0.670940571055015
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.1,0.01,0,0.65879091405486
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.05,0.01,0,0.657023960474724
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.05,0.01,0,0.640247428356835
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.05,0.01,0,0.623271362080716
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.05,0.01,0,0.641393620186908
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.05,0.01,0,0.668369497357865
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.05,0.01,0,0.629814967635112
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.05,0.01,0,0.658502408287473
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.05,0.01,1,0.658502408287473
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.05,0.01,0,0.620324383312405
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.5,0.005,0,0.62076957263486
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.5,0.005,0,0.623941735148402
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.5,0.005,0,0.627701839354238
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.5,0.005,0,0.621777076038178
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.5,0.005,0,0.623673902996521
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.5,0.005,0,0.617695112509325
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.5,0.005,0,0.634516555848573
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.5,0.005,0,0.624597913537469
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.5,0.005,0,0.631723437107688
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.1,0.005,0,0.64635911098497
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.1,0.005,0,0.618503547548023
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.1,0.005,0,0.634719211322934
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.1,0.005,0,0.659521875976182
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.1,0.005,0,0.614291781142448
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.1,0.005,0,0.651423831140473
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.1,0.005,0,0.650540989542169
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.1,0.005,0,0.644932401632687
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.1,0.005,0,0.629488015436859
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.05,0.005,0,0.639882002088635
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.05,0.005,1,0.639882002088635
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.05,0.005,0,0.617001995712252
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.05,0.005,0,0.688738583839709
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.05,0.005,1,0.688738583839709
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.05,0.005,0,0.619409192730299
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.05,0.005,0,0.696571852492429
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.05,0.005,0,0.620997305331511
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.05,0.005,0,0.664591317942136
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.5,0.001,0,0.638441760428871
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.5,0.001,0,0.626562058365193
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.5,0.001,0,0.608215972569451
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.5,0.001,0,0.626860523538858
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.5,0.001,0,0.610855210327754
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.5,0.001,0,0.609853810525029
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.5,0.001,0,0.657310259881182
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.5,0.001,0,0.618907723581239
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.5,0.001,0,0.619566490392853
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.1,0.001,0,0.647689556955259
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.1,0.001,0,0.636387708406427
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.1,0.001,0,0.668564782696786
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.1,0.001,0,0.674613527089392
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.1,0.001,1,0.674613527089392
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.1,0.001,1,0.674613527089392
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.1,0.001,1,0.674613527089392
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.1,0.001,0,0.660099393315516
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.1,0.001,0,0.626286647013337
"flags","fold2","gaussian","hexagonal",3,3,500,3,0.05,0.001,0,0.648689588289488
"flags","fold2","gaussian","hexagonal",3,3,1000,3,0.05,0.001,0,0.630327609212164
"flags","fold2","gaussian","hexagonal",3,3,1500,3,0.05,0.001,0,0.634398365749088
"flags","fold2","gaussian","hexagonal",3,3,500,5,0.05,0.001,1,0.634398365749088
"flags","fold2","gaussian","hexagonal",3,3,1000,5,0.05,0.001,1,0.634398365749088
"flags","fold2","gaussian","hexagonal",3,3,1500,5,0.05,0.001,0,0.658669051242996
"flags","fold2","gaussian","hexagonal",3,3,500,7,0.05,0.001,1,0.658669051242996
"flags","fold2","gaussian","hexagonal",3,3,1000,7,0.05,0.001,0,0.703102034219255
"flags","fold2","gaussian","hexagonal",3,3,1500,7,0.05,0.001,0,0.66097680196713
"flags","fold2","bubble","rectangular",3,3,500,3,0.5,0.01,0,0.54634337599063
"flags","fold2","bubble","rectangular",3,3,1000,3,0.5,0.01,0,0.585741417753993
"flags","fold2","bubble","rectangular",3,3,1500,3,0.5,0.01,0,0.549439034569309
"flags","fold2","bubble","rectangular",3,3,500,5,0.5,0.01,0,0.569369868210778
"flags","fold2","bubble","rectangular",3,3,1000,5,0.5,0.01,0,0.556764033335121
"flags","fold2","bubble","rectangular",3,3,1500,5,0.5,0.01,0,0.549588418229721
"flags","fold2","bubble","rectangular",3,3,500,7,0.5,0.01,0,0.554609917678385
"flags","fold2","bubble","rectangular",3,3,1000,7,0.5,0.01,0,0.56702730436634
"flags","fold2","bubble","rectangular",3,3,1500,7,0.5,0.01,0,0.585606036804243
"flags","fold2","bubble","rectangular",3,3,500,3,0.1,0.01,0,0.57404286652693
"flags","fold2","bubble","rectangular",3,3,1000,3,0.1,0.01,0,0.617456038118642
"flags","fold2","bubble","rectangular",3,3,1500,3,0.1,0.01,0,0.575140461817419
"flags","fold2","bubble","rectangular",3,3,500,5,0.1,0.01,0,0.576589815437079
"flags","fold2","bubble","rectangular",3,3,1000,5,0.1,0.01,1,0.576589815437079
"flags","fold2","bubble","rectangular",3,3,1500,5,0.1,0.01,0,0.566080999869015
"flags","fold2","bubble","rectangular",3,3,500,7,0.1,0.01,1,0.566080999869015
"flags","fold2","bubble","rectangular",3,3,1000,7,0.1,0.01,0,0.583488659460689
"flags","fold2","bubble","rectangular",3,3,1500,7,0.1,0.01,0,0.576871176928866
"flags","fold2","bubble","rectangular",3,3,500,3,0.05,0.01,1,0.576871176928866
"flags","fold2","bubble","rectangular",3,3,1000,3,0.05,0.01,0,0.62081170685361
"flags","fold2","bubble","rectangular",3,3,1500,3,0.05,0.01,0,0.57632916871952
"flags","fold2","bubble","rectangular",3,3,500,5,0.05,0.01,0,0.601135857617777
"flags","fold2","bubble","rectangular",3,3,1000,5,0.05,0.01,1,0.601135857617777
"flags","fold2","bubble","rectangular",3,3,1500,5,0.05,0.01,0,0.563670010462795
"flags","fold2","bubble","rectangular",3,3,500,7,0.05,0.01,1,0.563670010462795
"flags","fold2","bubble","rectangular",3,3,1000,7,0.05,0.01,1,0.563670010462795
"flags","fold2","bubble","rectangular",3,3,1500,7,0.05,0.01,0,0.576654464737795
"flags","fold2","bubble","rectangular",3,3,500,3,0.5,0.005,0,0.554749437424474
"flags","fold2","bubble","rectangular",3,3,1000,3,0.5,0.005,0,0.546256772729627
"flags","fold2","bubble","rectangular",3,3,1500,3,0.5,0.005,0,0.570833839493826
"flags","fold2","bubble","rectangular",3,3,500,5,0.5,0.005,0,0.555241542200663
"flags","fold2","bubble","rectangular",3,3,1000,5,0.5,0.005,0,0.569821243315166
"flags","fold2","bubble","rectangular",3,3,1500,5,0.5,0.005,0,0.543149026903913
"flags","fold2","bubble","rectangular",3,3,500,7,0.5,0.005,0,0.555928506123662
"flags","fold2","bubble","rectangular",3,3,1000,7,0.5,0.005,0,0.560766982626257
"flags","fold2","bubble","rectangular",3,3,1500,7,0.5,0.005,0,0.57626566528812
"flags","fold2","bubble","rectangular",3,3,500,3,0.1,0.005,1,0.57626566528812
"flags","fold2","bubble","rectangular",3,3,1000,3,0.1,0.005,0,0.599805218987691
"flags","fold2","bubble","rectangular",3,3,1500,3,0.1,0.005,0,0.583593551813689
"flags","fold2","bubble","rectangular",3,3,500,5,0.1,0.005,1,0.583593551813689
"flags","fold2","bubble","rectangular",3,3,1000,5,0.1,0.005,0,0.536046303840722
"flags","fold2","bubble","rectangular",3,3,1500,5,0.1,0.005,0,0.586810336970868
"flags","fold2","bubble","rectangular",3,3,500,7,0.1,0.005,1,0.586810336970868
"flags","fold2","bubble","rectangular",3,3,1000,7,0.1,0.005,1,0.586810336970868
"flags","fold2","bubble","rectangular",3,3,1500,7,0.1,0.005,0,0.60235756317045
"flags","fold2","bubble","rectangular",3,3,500,3,0.05,0.005,0,0.565383439164111
"flags","fold2","bubble","rectangular",3,3,1000,3,0.05,0.005,0,0.580482223821782
"flags","fold2","bubble","rectangular",3,3,1500,3,0.05,0.005,0,0.566033430599653
"flags","fold2","bubble","rectangular",3,3,500,5,0.05,0.005,1,0.566033430599653
"flags","fold2","bubble","rectangular",3,3,1000,5,0.05,0.005,1,0.566033430599653
"flags","fold2","bubble","rectangular",3,3,1500,5,0.05,0.005,0,0.585688837045192
"flags","fold2","bubble","rectangular",3,3,500,7,0.05,0.005,0,0.616609496802364
